experiment,d,kappa,stable_spectrum,stable_min,stable_max,rotation_seed,rotation_id,start_id,trial,start_seed,run_seed,method,eta,hisd_sweep_eta,eta_v,n_inner,n_grad_samples,n_hv_samples,l,tol,max_iter,x0_mode,unstable_scale,stable_scale,x0_norm,y0_unstable_abs,y0_stable_norm,converged,iterations,func_evals,true_grad_norm,hessian_index,index_ok,grad_ok,min_hessian_eval,max_hessian_eval
randomly_rotated_anisotropic_quadratic,10,500,logspace,0.02,0.2,456,1,4,9,101900,101900,DF-HiSD,0.05,0.05,0.01,5,5,3,0.0001,0.0001,5000,eigenbasis_pollution,0.5,0.1,0.9243508577346802,0.8099156618118286,0.44548967480659485,False,5000,350000,369258.59375,1,True,False,-9.999999046325684,0.19999997317790985
randomly_rotated_anisotropic_quadratic,10,500,logspace,0.02,0.2,789,2,0,10,102500,102500,DF-ADAM-H,0.02,,0.01,5,5,3,0.0001,0.0001,5000,eigenbasis_pollution,0.5,0.1,0.7117436528205872,0.6432796716690063,0.3045821785926819,True,2073,145110,9.889347711578012e-05,1,True,True,-9.999999046325684,0.20000025629997253
randomly_rotated_anisotropic_quadratic,10,500,logspace,0.02,0.2,789,2,0,10,102500,102500,DF-ADAM-FC,0.02,,0.01,5,5,3,0.0001,0.0001,5000,eigenbasis_pollution,0.5,0.1,0.7117436528205872,0.6432796716690063,0.3045821785926819,True,2323,162610,9.852709627011791e-05,1,True,True,-9.999999046325684,0.20000025629997253
randomly_rotated_anisotropic_quadratic,10,500,logspace,0.02,0.2,789,2,0,10,102500,102500,DF-HiSD,0.1,0.1,0.01,5,5,3,0.0001,0.0001,5000,eigenbasis_pollution,0.5,0.1,0.7117436528205872,0.6432796716690063,0.3045821785926819,True,1852,129640,9.903613681672141e-05,1,True,True,-9.999999046325684,0.20000025629997253
randomly_rotated_anisotropic_quadratic,10,500,logspace,0.02,0.2,789,2,1,11,102600,102600,DF-ADAM-H,0.02,,0.01,5,5,3,0.0001,0.0001,5000,eigenbasis_pollution,0.5,0.1,1.0133744478225708,0.9580384492874146,0.33028802275657654,False,5000,350000,1694.18017578125,1,True,False,-9.999999046325684,0.20000025629997253
randomly_rotated_anisotropic_quadratic,10,500,logspace,0.02,0.2,789,2,1,11,102600,102600,DF-ADAM-FC,0.02,,0.01,5,5,3,0.0001,0.0001,5000,eigenbasis_pollution,0.5,0.1,1.0133744478225708,0.9580384492874146,0.33028802275657654,False,5000,350000,1765.3836669921875,1,True,False,-9.999999046325684,0.20000025629997253
randomly_rotated_anisotropic_quadratic,10,500,logspace,0.02,0.2,789,2,1,11,102600,102600,DF-HiSD,0.1,0.1,0.01,5,5,3,0.0001,0.0001,5000,eigenbasis_pollution,0.5,0.1,1.0133744478225708,0.9580384492874146,0.33028802275657654,False,5000,350000,96743.8671875,1,True,False,-9.999999046325684,0.20000025629997253
randomly_rotated_anisotropic_quadratic,10,500,logspace,0.02,0.2,789,2,2,12,102700,102700,DF-ADAM-H,0.02,,0.01,5,5,3,0.0001,0.0001,5000,eigenbasis_pollution,0.5,0.1,0.7909753322601318,0.6912024021148682,0.3845534026622772,True,2451,171570,9.975504508474842e-05,1,True,True,-9.999999046325684,0.20000025629997253
randomly_rotated_anisotropic_quadratic,10,500,logspace,0.02,0.2,789,2,2,12,102700,102700,DF-ADAM-FC,0.02,,0.01,5,5,3,0.0001,0.0001,5000,eigenbasis_pollution,0.5,0.1,0.7909753322601318,0.6912024021148682,0.3845534026622772,True,3690,258300,9.876952390186489e-05,1,True,True,-9.999999046325684,0.20000025629997253
randomly_rotated_anisotropic_quadratic,10,500,logspace,0.02,0.2,789,2,2,12,102700,102700,DF-HiSD,0.1,0.1,0.01,5,5,3,0.0001,0.0001,5000,eigenbasis_pollution,0.5,0.1,0.7909753322601318,0.6912024021148682,0.3845534026622772,False,5000,350000,99972.5703125,1,True,False,-9.999999046325684,0.20000025629997253
randomly_rotated_anisotropic_quadratic,10,500,logspace,0.02,0.2,789,2,3,13,102800,102800,DF-ADAM-H,0.02,,0.01,5,5,3,0.0001,0.0001,5000,eigenbasis_pollution,0.5,0.1,0.689449667930603,0.6297135949134827,0.280716210603714,True,2976,208320,9.91820779745467e-05,1,True,True,-9.999999046325684,0.20000025629997253
randomly_rotated_anisotropic_quadratic,10,500,logspace,0.02,0.2,789,2,3,13,102800,102800,DF-ADAM-FC,0.02,,0.01,5,5,3,0.0001,0.0001,5000,eigenbasis_pollution,0.5,0.1,0.689449667930603,0.6297135949134827,0.280716210603714,True,3126,218820,9.988317469833419e-05,1,True,True,-9.999999046325684,0.20000025629997253
randomly_rotated_anisotropic_quadratic,10,500,logspace,0.02,0.2,789,2,3,13,102800,102800,DF-HiSD,0.1,0.1,0.01,5,5,3,0.0001,0.0001,5000,eigenbasis_pollution,0.5,0.1,0.689449667930603,0.6297135949134827,0.280716210603714,False,5000,350000,212666.84375,1,True,False,-9.999999046325684,0.20000025629997253
randomly_rotated_anisotropic_quadratic,10,500,logspace,0.02,0.2,789,2,4,14,102900,102900,DF-ADAM-H,0.02,,0.01,5,5,3,0.0001,0.0001,5000,eigenbasis_pollution,0.5,0.1,0.7573955059051514,0.733548641204834,0.18855862319469452,True,3613,252910,9.89579493761994e-05,1,True,True,-9.999999046325684,0.20000025629997253
randomly_rotated_anisotropic_quadratic,10,500,logspace,0.02,0.2,789,2,4,14,102900,102900,DF-ADAM-FC,0.02,,0.01,5,5,3,0.0001,0.0001,5000,eigenbasis_pollution,0.5,0.1,0.7573955059051514,0.733548641204834,0.18855862319469452,False,5000,350000,1716.8629150390625,1,True,False,-9.999999046325684,0.20000025629997253
randomly_rotated_anisotropic_quadratic,10,500,logspace,0.02,0.2,789,2,4,14,102900,102900,DF-HiSD,0.1,0.1,0.01,5,5,3,0.0001,0.0001,5000,eigenbasis_pollution,0.5,0.1,0.7573955059051514,0.733548641204834,0.18855862319469452,False,5000,350000,404295.96875,1,True,False,-9.999999046325684,0.20000025629997253
