experiment,d,kappa,lambda2,theta_deg,index_k,method,trial,seed,run_seed,init_seed,eta,eta_v,n_inner,n_grad_samples,n_hv_samples,l,tol,max_iter,rotation_scheme,hisd_eta_selected,hisd_pilot_n,hisd_pilot_success_count,hisd_eta_selection_rule,converged,iterations,g_norm,func_evals,true_grad_norm,hessian_index,index_ok,grad_ok,min_hessian_eval,max_hessian_eval
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-H,9,9242,9242,20051,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1279,0.000994799891486764,166270,0.000994799891486764,2,True,True,-2.0,0.023176055401563644
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-H,10,10242,10242,20052,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.059706076979637146,390000,0.059706076979637146,2,True,False,-1.999999761581421,0.4161704480648041
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-H,11,11242,11242,20053,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2909,0.000983125646598637,378170,0.000983125646598637,0,False,True,0.02002655528485775,3.9997920989990234
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-H,12,12242,12242,20054,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2983,0.0009968510130420327,387790,0.0009968510130420327,0,False,True,0.020000034943223,4.000134468078613
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-H,13,13242,13242,20055,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,756,0.0009790242183953524,98280,0.0009790242183953524,2,True,True,-2.0,0.022054865956306458
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-H,14,14242,14242,20056,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1144,0.0009953350527212024,148720,0.0009953350527212024,2,True,True,-2.0,0.02267817035317421
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-H,15,15242,15242,20057,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2071,0.0009959462331607938,269230,0.0009959462331607938,1,False,True,-2.0,4.000146865844727
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-H,16,16242,16242,20058,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,2178,0.0009998251916840672,283140,0.0009998251916840672,2,True,True,-2.0,0.02573433890938759
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-H,17,17242,17242,20059,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1912,0.000999009469524026,248560,0.000999009469524026,2,True,True,-2.0,0.023412007838487625
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-H,18,18242,18242,20060,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1163,0.0009944328339770436,151190,0.0009944328339770436,2,True,True,-2.0,0.02330002747476101
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-H,19,19242,19242,20061,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,26.83655548095703,390000,26.83655548095703,1,False,False,-0.4944649338722229,25.538169860839844
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,0,242,242,20042,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,1982,0.000995481968857348,257660,0.000995481968857348,1,False,True,-1.9999996423721313,3.9995241165161133
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,1,1242,1242,20043,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1904,0.0009960078168660402,247520,0.0009960078168660402,2,True,True,-2.0,0.025234393775463104
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,2,2242,2242,20044,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1298,0.0009951820829883218,168740,0.0009951820829883218,2,True,True,-2.0,0.02265096828341484
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,3,3242,3242,20045,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,955,0.0009946603095158935,124150,0.0009946603095158935,2,True,True,-2.000000238418579,0.022094696760177612
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,4,4242,4242,20046,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,1798,0.0009841244900599122,233740,0.0009841244900599122,1,False,True,-2.0,4.000341415405273
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,5,5242,5242,20047,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,2437,0.0009961876785382628,316810,0.0009961876785382628,2,True,True,-2.0,0.02496076561510563
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,6,6242,6242,20048,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,552,0.0009816423989832401,71760,0.0009816423989832401,2,True,True,-1.9999998807907104,0.021231047809123993
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,7,7242,7242,20049,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2430,0.0009757786174304783,315900,0.0009757786174304783,0,False,True,0.020130595192313194,3.9998679161071777
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,8,8242,8242,20050,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,769,0.000990607775747776,99970,0.000990607775747776,2,True,True,-2.0,0.022616427391767502
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,9,9242,9242,20051,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1110,0.0009995581349357963,144300,0.0009995581349357963,2,True,True,-2.0,0.023424576967954636
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,10,10242,10242,20052,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1239,0.0009990704711526632,161070,0.0009990704711526632,2,True,True,-2.0,0.022096555680036545
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,11,11242,11242,20053,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.0012319546658545732,390000,0.0012319546658545732,0,False,False,0.02027740888297558,4.001143455505371
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,12,12242,12242,20054,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,1656,0.0009918520227074623,215280,0.0009918520227074623,1,False,True,-1.999999761581421,3.999677896499634
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,13,13242,13242,20055,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,810,0.0009756824583746493,105300,0.0009756824583746493,2,True,True,-2.0,0.021426524966955185
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,14,14242,14242,20056,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1055,0.0009962086332961917,137150,0.0009962086332961917,2,True,True,-2.0,0.02352428436279297
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,15,15242,15242,20057,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2209,0.0009999218164011836,287170,0.0009999218164011836,1,False,True,-2.0,4.000140190124512
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,16,16242,16242,20058,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,2176,0.00099961890373379,282880,0.00099961890373379,2,True,True,-2.0,0.025701284408569336
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,17,17242,17242,20059,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,2003,0.0009969125967472792,260390,0.0009969125967472792,2,True,True,-2.000000238418579,0.023456960916519165
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,18,18242,18242,20060,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1278,0.000994205242022872,166140,0.000994205242022872,2,True,True,-2.0,0.022265508770942688
higher_index_rotated,10,100,0.02,30.0,2,DF-ADAM-FC,19,19242,19242,20061,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,971,0.0009970307582989335,126230,0.0009970307582989335,2,True,True,-2.0,0.023152261972427368
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,0,242,242,20042,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,1284,0.0009379410766996443,166920,0.0009379410766996443,1,False,True,-2.0,3.9995110034942627
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,1,1242,1242,20043,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,992,0.0009957639267668128,128960,0.0009957639267668128,2,True,True,-2.0,0.021240388974547386
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,2,2242,2242,20044,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1056,0.000990909873507917,137280,0.000990909873507917,2,True,True,-2.0,0.021045008674263954
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,3,3242,3242,20045,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,984,0.0009954908164218068,127920,0.0009954908164218068,2,True,True,-2.0,0.02110491693019867
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,4,4242,4242,20046,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2521,0.0009958199225366116,327730,0.0009958199225366116,0,False,True,0.020173676311969757,4.000014305114746
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,5,5242,5242,20047,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,961,0.0009998519672080874,124930,0.0009998519672080874,2,True,True,-2.0,0.02122483402490616
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,6,6242,6242,20048,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,978,0.000999405630864203,127140,0.000999405630864203,2,True,True,-2.0,0.021494409069418907
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,7,7242,7242,20049,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2119,0.0009651028085500002,275470,0.0009651028085500002,0,False,True,0.020038049668073654,4.000244617462158
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,8,8242,8242,20050,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1043,0.000999938347376883,135590,0.000999938347376883,2,True,True,-2.0,0.021224109455943108
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,9,9242,9242,20051,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,1653,0.0009819252882152796,214890,0.0009819252882152796,1,False,True,-2.0,4.000016689300537
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,10,10242,10242,20052,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.0010816475842148066,390000,0.0010816475842148066,0,False,False,0.020037079229950905,4.000815391540527
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,11,11242,11242,20053,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2135,0.0009960518218576908,277550,0.0009960518218576908,0,False,True,0.020045727491378784,4.00057315826416
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,12,12242,12242,20054,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,1735,0.0009939398150891066,225550,0.0009939398150891066,0,False,True,0.02000841498374939,4.000298500061035
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,13,13242,13242,20055,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,956,0.0009981747716665268,124280,0.0009981747716665268,2,True,True,-2.0,0.021420279517769814
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,14,14242,14242,20056,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2273,0.000989584601484239,295490,0.000989584601484239,0,False,True,0.020014774054288864,4.0000901222229
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,15,15242,15242,20057,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,1960,0.000991791719570756,254800,0.000991791719570756,0,False,True,0.020046262070536613,4.000386714935303
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,16,16242,16242,20058,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,1411,0.0009482246823608875,183430,0.0009482246823608875,1,False,True,-2.0,4.000676155090332
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,17,17242,17242,20059,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1027,0.0009898332646116614,133510,0.0009898332646116614,2,True,True,-1.999999761581421,0.02117040939629078
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,18,18242,18242,20060,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2012,0.0009987510275095701,261560,0.0009987510275095701,0,False,True,0.02001020312309265,4.000087738037109
higher_index_rotated,10,100,0.02,30.0,2,DF-HiSD,19,19242,19242,20061,0.1,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,946,0.0009812250500544906,122980,0.0009812250500544906,2,True,True,-2.0,0.021572591736912727
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,0,342,342,30042,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2230,0.0009802741697058082,423700,0.0009802741697058082,2,False,True,-2.0,4.000424861907959
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,1,1342,1342,30043,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.004802399314939976,570000,0.004802399314939976,0,False,False,0.027359966188669205,4.003541469573975
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,2,2342,2342,30044,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1561,0.0009975535795092583,296590,0.0009975535795092583,3,True,True,-2.0,0.022148173302412033
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,3,3342,3342,30045,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.005122241098433733,570000,0.005122241098433733,0,False,False,0.027462605386972427,4.002630233764648
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,4,4342,4342,30046,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,71.74861145019531,570000,71.74861145019531,3,True,False,-1.9835717678070068,51.77948760986328
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,5,5342,5342,30047,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.006413701456040144,570000,0.006413701456040144,0,False,False,0.021957755088806152,4.003113746643066
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,6,6342,6342,30048,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,2210,0.0009931187378242612,419900,0.0009931187378242612,3,True,True,-2.0,0.02244316041469574
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,7,7342,7342,30049,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.0028305749874562025,570000,0.0028305749874562025,3,True,False,-2.0,0.04214303940534592
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,8,8342,8342,30050,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,1763,0.0009872110094875097,334970,0.0009872110094875097,2,False,True,-1.9999998807907104,3.9994521141052246
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,9,9342,9342,30051,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1324,0.0009960237657651305,251560,0.0009960237657651305,3,True,True,-2.000000238418579,0.02195262908935547
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,10,10342,10342,30052,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,1749,0.0009788114111870527,332310,0.0009788114111870527,2,False,True,-2.0,3.9991979598999023
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,11,11342,11342,30053,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1354,0.000979978358373046,257260,0.000979978358373046,3,True,True,-2.0,0.022398654371500015
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,12,12342,12342,30054,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.006785676348954439,570000,0.006785676348954439,0,False,False,0.02005109190940857,3.998542308807373
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,13,13342,13342,30055,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1924,0.0009947674116119742,365560,0.0009947674116119742,3,True,True,-2.0,0.023856893181800842
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,14,14342,14342,30056,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2342,0.0009965638164430857,444980,0.0009965638164430857,2,False,True,-2.0,4.00057315826416
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,15,15342,15342,30057,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1651,0.0009884636383503675,313690,0.0009884636383503675,3,True,True,-2.0,0.022945396602153778
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,16,16342,16342,30058,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.017921989783644676,570000,0.017921989783644676,0,False,False,0.022565962746739388,4.005786895751953
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,17,17342,17342,30059,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.006636677775532007,570000,0.006636677775532007,0,False,False,0.02017574943602085,4.004142761230469
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,18,18342,18342,30060,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1677,0.0009991165716201067,318630,0.0009991165716201067,3,True,True,-2.0,0.021391481161117554
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-H,19,19342,19342,30061,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2662,0.0009668401908129454,505780,0.0009668401908129454,2,False,True,-1.9999998807907104,3.9994680881500244
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,0,342,342,30042,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2848,0.0009917182615026832,541120,0.0009917182615026832,2,False,True,-1.9999998807907104,4.00101375579834
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,1,1342,1342,30043,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.007146784570068121,570000,0.007146784570068121,0,False,False,0.020063985139131546,4.011950492858887
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,2,2342,2342,30044,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1687,0.0009946987265720963,320530,0.0009946987265720963,3,True,True,-2.0,0.02141517773270607
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,3,3342,3342,30045,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,1.2768628597259521,570000,1.2768628597259521,1,False,False,-0.5910289287567139,3.352604866027832
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,4,4342,4342,30046,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1699,0.0009863687446340919,322810,0.0009863687446340919,3,True,True,-2.000000238418579,0.021834135055541992
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,5,5342,5342,30047,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.004090568050742149,570000,0.004090568050742149,0,False,False,0.02278001420199871,4.002827167510986
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,6,6342,6342,30048,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,2093,0.0009920952143147588,397670,0.0009920952143147588,3,True,True,-2.000000238418579,0.021811140701174736
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,7,7342,7342,30049,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.0026053471956402063,570000,0.0026053471956402063,3,True,False,-2.0,0.03960248827934265
higher_index_rotated,10,100,0.02,30.0,3,DF-ADAM-FC,8,8342,8342,30050,0.01,0.01,5,5,3,0.0001,0.001,3000,unstable_stable_pair_v1,0.1,5,2,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,3000,0.3750014901161194,570000,0.3750014901161194,2,False,False,-1.986554741859436,4.262266635894775
