experiment,d,kappa,lambda2,theta_deg,method,trial,seed,run_seed,init_seed,eta,eta_v,n_inner,n_grad_samples,n_hv_samples,l,tol,max_iter,rotation_scheme,hisd_eta_selected,hisd_pilot_n,hisd_pilot_success_count,hisd_eta_selection_rule,converged,iterations,g_norm,func_evals,true_grad_norm,hessian_index,index_ok,grad_ok,min_hessian_eval,max_hessian_eval
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,14,14542,14542,5000056,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1845,0.0009970421670004725,129150,0.0009970421670004725,1,True,True,-2.0,0.016539989039301872
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,15,15542,15542,5000057,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,2806,0.0009993792045861483,196420,0.0009993792045861483,0,False,True,0.005359423812478781,3.999770164489746
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,16,16542,16542,5000058,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,2136,0.000995070324279368,149520,0.000995070324279368,1,True,True,-2.0,0.020794369280338287
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,17,17542,17542,5000059,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1125,0.0009957313304767013,78750,0.0009957313304767013,1,True,True,-2.0,0.013470246456563473
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,18,18542,18542,5000060,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1095,0.0009970922255888581,76650,0.0009970922255888581,1,True,True,-2.0,0.014734908938407898
rotated_quartic,10,500,0.004,30.0,DF-ADAM-FC,19,19542,19542,5000061,0.01,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1762,0.0009992847917601466,123340,0.0009992847917601466,1,True,True,-2.0,0.022421889007091522
rotated_quartic,10,500,0.004,30.0,DF-HiSD,0,542,542,5000042,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,1180,0.0009986077202484012,82600,0.0009986077202484012,0,False,True,0.004070200491696596,4.000078201293945
rotated_quartic,10,500,0.004,30.0,DF-HiSD,1,1542,1542,5000043,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1071,0.000995898270048201,74970,0.000995898270048201,1,True,True,-2.0,0.012944342568516731
rotated_quartic,10,500,0.004,30.0,DF-HiSD,2,2542,2542,5000044,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1065,0.0009971907129511237,74550,0.0009971907129511237,1,True,True,-2.0,0.013249490410089493
rotated_quartic,10,500,0.004,30.0,DF-HiSD,3,3542,3542,5000045,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,992,0.0009951299289241433,69440,0.0009951299289241433,1,True,True,-2.0,0.01334742084145546
rotated_quartic,10,500,0.004,30.0,DF-HiSD,4,4542,4542,5000046,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1155,0.000992904999293387,80850,0.000992904999293387,1,True,True,-2.0,0.012418091297149658
rotated_quartic,10,500,0.004,30.0,DF-HiSD,5,5542,5542,5000047,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1181,0.0009825172601267695,82670,0.0009825172601267695,1,True,True,-2.0,0.012009257450699806
rotated_quartic,10,500,0.004,30.0,DF-HiSD,6,6542,6542,5000048,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,970,0.0009978837333619595,67900,0.0009978837333619595,1,True,True,-2.0,0.014205042272806168
rotated_quartic,10,500,0.004,30.0,DF-HiSD,7,7542,7542,5000049,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1033,0.000999206444248557,72310,0.000999206444248557,1,True,True,-2.0,0.013431055471301079
rotated_quartic,10,500,0.004,30.0,DF-HiSD,8,8542,8542,5000050,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1049,0.0009969559032469988,73430,0.0009969559032469988,1,True,True,-2.0,0.013141056522727013
rotated_quartic,10,500,0.004,30.0,DF-HiSD,9,9542,9542,5000051,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1070,0.00099833938293159,74900,0.00099833938293159,1,True,True,-2.0,0.013158874586224556
rotated_quartic,10,500,0.004,30.0,DF-HiSD,10,10542,10542,5000052,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1022,0.000998711446300149,71540,0.000998711446300149,1,True,True,-2.0,0.0134864691644907
rotated_quartic,10,500,0.004,30.0,DF-HiSD,11,11542,11542,5000053,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1050,0.0009994929423555732,73500,0.0009994929423555732,1,True,True,-2.0,0.013329485431313515
rotated_quartic,10,500,0.004,30.0,DF-HiSD,12,12542,12542,5000054,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,1637,0.0009994201827794313,114590,0.0009994201827794313,0,False,True,0.005822249222546816,3.9999866485595703
rotated_quartic,10,500,0.004,30.0,DF-HiSD,13,13542,13542,5000055,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1041,0.0009950647363439202,72870,0.0009950647363439202,1,True,True,-2.0,0.012820739299058914
rotated_quartic,10,500,0.004,30.0,DF-HiSD,14,14542,14542,5000056,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1053,0.0009987206431105733,73710,0.0009987206431105733,1,True,True,-2.0,0.013475485146045685
rotated_quartic,10,500,0.004,30.0,DF-HiSD,15,15542,15542,5000057,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,False,1218,0.0009994726860895753,85260,0.0009994726860895753,0,False,True,0.004698483273386955,4.000090599060059
rotated_quartic,10,500,0.004,30.0,DF-HiSD,16,16542,16542,5000058,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1068,0.0009930783417075872,74760,0.0009930783417075872,1,True,True,-2.0,0.012852723710238934
rotated_quartic,10,500,0.004,30.0,DF-HiSD,17,17542,17542,5000059,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,983,0.0009976669680327177,68810,0.0009976669680327177,1,True,True,-2.0,0.013358116149902344
rotated_quartic,10,500,0.004,30.0,DF-HiSD,18,18542,18542,5000060,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1082,0.0009957868605852127,75740,0.0009957868605852127,1,True,True,-2.0,0.013049202971160412
rotated_quartic,10,500,0.004,30.0,DF-HiSD,19,19542,19542,5000061,0.1,0.01,5,5,3,0.0001,0.001,3000,plane_0_1_theta_30_v1,0.1,5,5,max certified success_count; min median_success_iterations; min total_final_grad_norm; min eta,True,1091,0.000998951494693756,76370,0.000998951494693756,1,True,True,-2.0,0.012661248445510864
