experiment,d,kappa,lambda1,lambda_plus,method,trial,seed,eta,hisd_eta_selected,hisd_eta_candidates,hisd_eta_selection_rule,eta_v,n_inner,n_grad_samples,n_hv_samples,l,tol,max_iter,converged,iterations,func_evals,true_grad_norm,hessian_index,index_ok,grad_ok,min_hessian_eval,max_hessian_eval
df_quadratic_kappa,10,1000,-10.0,0.01,DF-HiSD,7,742,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,0.0009787449313046995,1,True,False,-10.0,0.01
df_quadratic_kappa,10,1000,-10.0,0.01,DF-HiSD,8,842,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,0.0022008927068296325,1,True,False,-10.0,0.01
df_quadratic_kappa,10,1000,-10.0,0.01,DF-HiSD,9,942,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,0.0016465287358310096,1,True,False,-10.0,0.01
df_quadratic_kappa,10,1000,-10.0,0.01,DF-HiSD,10,1042,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,0.002547682982696614,1,True,False,-10.0,0.01
df_quadratic_kappa,10,1000,-10.0,0.01,DF-HiSD,11,1142,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,0.0012035503447104666,1,True,False,-10.0,0.01
df_quadratic_kappa,10,1000,-10.0,0.01,DF-HiSD,12,1242,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,0.0035907361482308635,1,True,False,-10.0,0.01
df_quadratic_kappa,10,1000,-10.0,0.01,DF-HiSD,13,1342,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,0.0007253370237819084,1,True,False,-10.0,0.01
df_quadratic_kappa,10,1000,-10.0,0.01,DF-HiSD,14,1442,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,0.005516498265492241,1,True,False,-10.0,0.01
df_quadratic_kappa,10,1000,-10.0,0.01,DF-HiSD,15,1542,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,0.0005909355566951321,1,True,False,-10.0,0.01
df_quadratic_kappa,10,1000,-10.0,0.01,DF-HiSD,16,1642,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,0.004207160983320048,1,True,False,-10.0,0.01
df_quadratic_kappa,10,1000,-10.0,0.01,DF-HiSD,17,1742,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,0.002745388966658771,1,True,False,-10.0,0.01
df_quadratic_kappa,10,1000,-10.0,0.01,DF-HiSD,18,1842,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,0.0005626035634060435,1,True,False,-10.0,0.01
df_quadratic_kappa,10,1000,-10.0,0.01,DF-HiSD,19,1942,0.1,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,0.0017179618724664108,1,True,False,-10.0,0.01
